Unit Price,Unit Cost,Sold Quantity,Sales,COGS,Marketing,Total Expenses,Pre-Sales Inventory,Profit,Margin,Expected Sales,Expected COGS,Expected Profit,Expected Margin,ReportId
3.5,1.99,175.0,612.5,348.25,6.3,354.55,244.0,257.95,37.93,682.29,362.32,319.97,46.9,DQ408MT
3.5,1.99,,1764.0,1002.96,18.14,1021.1,695.0,742.9,37.98,2152.14,1147.83,1004.31,46.67,VG218UU
3.5,1.99,197.0,689.5,392.03,7.09,399.12,271.0,290.38000000000005,37.99,768.07,428.26,339.81,44.24,OV180VE
3.5,1.99,585.0,2047.5,1164.15,21.06,1185.21,607.0,862.29,39.0,1846.36,1090.06,756.3,40.96,LN1869S
3.5,1.99,570.0,1995.0,1134.3,20.52,1154.82,726.0,840.1800000000001,38.29,2222.32,1180.13,1042.19,46.9,FT4644C
3.5,1.99,270.0,945.0,537.3,9.72,547.02,300.0,397.98,38.78,1152.93,614.91,538.02,46.67,FM748I2
3.5,1.99,325.0,1137.5,646.75,11.7,658.45,397.0,479.05,38.45,1267.11,706.52,560.59,44.24,JA575V8
3.5,1.99,500.0,1750.0,995.0,18.0,1013.0,568.0,737.0,,1578.09,931.68,646.41,40.96,FS828R2
3.5,1.99,380.0,1330.0,756.2,13.68,769.88,456.0,560.12,38.51,1481.55,786.75,694.8,46.9,NM8990G
3.5,1.99,414.0,1449.0,823.86,14.9,838.76,612.0,610.24,37.68,1767.83,942.86,824.97,46.67,RC684RF
3.5,1.99,293.0,1025.5,583.07,10.55,593.62,298.0,431.88,39.06,1142.35,636.96,,44.24,TG7819T
3.5,,427.0,1494.5,849.73,15.37,865.1,565.0,629.4,38.14,1347.69,795.65,552.04,40.96,XQ796MB
3.5,1.99,354.0,1239.0,704.46,12.74,717.2,361.0,521.8,39.06,1380.18,732.92,647.26,46.9,ZQ034S9
3.5,1.99,401.0,1403.5,797.99,14.44,812.4300000000001,411.0,591.0699999999999,39.04,1712.32,913.25,799.07,46.67,JK917LV
3.5,1.99,489.0,1711.5,973.11,17.6,990.71,654.0,720.79,38.1,1906.52,1063.04,843.48,44.24,BN430AM
3.5,1.99,490.0,1715.0,975.1,17.64,992.74,675.0,722.26,37.98,1546.53,913.04,633.49,40.96,SU932CQ
3.5,1.99,281.0,983.5,559.1899999999999,10.12,569.31,407.0,414.19000000000005,,1095.56,581.78,513.78,46.9,AD815PG
3.5,1.99,228.0,798.0,453.72,,461.93,251.0,336.07000000000005,38.81,973.59,519.26,454.33,46.67,NO575XQ
3.5,1.99,376.0,1316.0,748.24,13.54,761.78,459.0,,38.45,1465.95,817.39,648.56,44.24,RQ122AM
3.5,1.99,537.0,1879.5,1068.63,19.33,1087.9599999999998,762.0,791.5400000000002,37.86,1694.87,1000.62,694.25,40.96,MG664F3
3.5,1.99,297.0,1039.5,591.03,10.69,601.72,371.0,437.78,38.37,1157.95,614.91,543.04,46.9,HU8421Q
3.5,1.99,378.0,1323.0,752.22,13.61,765.83,541.0,557.17,37.82,1614.11,860.87,753.24,46.67,GQ675S2
3.5,1.99,465.0,,925.35,16.74,942.09,595.0,685.41,,1812.95,1010.87,802.08,44.24,RS542UT
3.5,1.99,459.0,1606.5,913.41,16.52,929.93,538.0,676.57,38.6,1448.69,855.28,593.41,40.96,NA448EU
3.5,1.99,502.0,1757.0,998.98,18.07,1017.05,618.0,739.9499999999999,38.42,1957.2,1039.34,917.86,46.9,YT0414A
3.5,1.99,598.0,2093.0,1190.02,21.53,1211.55,736.0,881.45,38.42,2553.53,1361.91,,46.67,YD898WE
3.5,1.99,215.0,752.5,427.85,,435.59,310.0,316.91,37.79,838.24,467.39,370.85,44.24,HP2847N
3.5,,,1837.5,1044.75,18.9,1063.65,775.0,773.8499999999999,37.69,1656.99,978.26,678.73,40.96,DP482FL
3.5,1.99,415.0,1452.5,825.85,14.94,840.7900000000001,516.0,611.7099999999999,38.38,1618.01,859.21,758.8,46.9,EC550W2
3.5,1.99,519.0,1816.5,1032.81,18.68,1051.49,777.0,765.01,37.62,2216.19,1181.99,,,OR608F0
3.5,1.99,290.0,1015.0,577.1,10.44,587.5400000000001,368.0,427.4599999999999,38.31,1130.65,630.44,500.21,44.24,SW940I3
3.5,1.99,355.0,1242.5,706.45,12.78,,531.0,523.27,37.63,1120.44,661.49,458.95,40.96,VD4333F
3.5,1.99,574.0,2009.0,,20.66,1162.92,790.0,846.0799999999999,37.99,2237.92,1188.41,1049.51,46.9,UH678PW
3.5,1.99,59.0,206.5,117.41,2.66,120.07,94.0,86.43,37.08,261.72,135.69,126.03,,JR38431
3.5,1.99,110.0,385.0,218.9,4.95,223.85,230.0,161.15,35.58,445.52,241.48,204.04,45.8,DZ689W2
3.5,1.99,65.0,227.5,129.35,2.92,132.26999999999998,91.0,95.23000000000002,37.66,213.12,122.31,90.81,42.61,FG427O9
3.5,1.99,174.0,609.0,346.26,7.83,354.09,269.0,254.91000000000005,37.22,704.74,363.78,340.96,48.38,PT460A1
,1.99,162.0,567.0,322.38,7.29,329.67,268.0,237.33,36.89,,372.56,346.06,48.16,FM243G2
3.5,1.99,78.0,273.0,155.22,3.51,158.73,117.0,114.27,37.36,315.92,171.23,144.69,45.8,EF259B9
3.5,1.99,115.0,402.5,228.85,5.18,234.03,232.0,168.47,35.8,377.06,,160.67,,PT789W8
3.5,1.99,189.0,661.5,376.11,8.5,384.61,327.0,276.89,36.67,765.49,395.14,370.35,48.38,NN3484Q
3.5,1.99,,343.0,,4.41,199.43,,143.57,36.65,434.72,225.38,209.34,48.16,ML5509E
3.5,1.99,130.0,455.0,258.7,,264.55,264.0,,35.76,526.53,285.38,241.15,45.8,LT234FU
3.5,1.99,81.0,283.5,161.19,3.64,164.82999999999998,151.0,118.67000000000002,36.27,265.58,152.41,113.17,,JI2481Z
3.5,1.99,158.0,553.0,314.42,7.11,321.53000000000003,289.0,231.47,36.37,639.93,330.33,309.6,48.38,YL405F6
3.5,1.99,,315.0,179.1,4.05,183.15,187.0,131.85,35.62,399.24,206.98,192.26,48.16,NF943ZU
3.5,1.99,,308.0,175.12,3.96,179.08,127.0,128.92,37.53,356.42,193.18,163.24,45.8,WC9932J
3.5,1.99,144.0,504.0,286.56,6.48,293.04,302.0,210.96,35.57,472.14,270.95,201.19,42.61,MQ6044U
3.5,,112.0,,222.88,5.04,227.92,166.0,164.08,37.41,453.62,234.16,219.46,48.38,HX449HZ
3.5,1.99,187.0,654.5,372.13,8.41,380.54,361.0,273.96,36.07,829.52,430.06,399.46,,GR153ON
3.5,1.99,147.0,514.5,292.53,6.61,299.14,251.0,215.36,36.74,595.38,322.7,272.68,45.8,FN077O0
3.5,1.99,148.0,518.0,294.52,6.66,301.18,282.0,216.82,36.14,485.25,278.48,206.77,42.61,WJ728YZ
3.5,1.99,64.0,224.0,127.36,2.88,,92.0,,37.54,259.21,133.8,125.41,48.38,KV188G4
3.5,1.99,140.0,490.0,278.6,6.3,284.90000000000003,199.0,205.1,37.59,621.03,321.97,299.06,48.16,MR907L1
3.5,1.99,196.0,686.0,390.04,8.82,398.86,327.0,287.14,36.85,793.84,430.26,363.58,45.8,VP4900Z
3.5,1.99,201.0,703.5,,9.04,409.03,288.0,294.47,37.56,659.03,378.21,280.82,42.61,SZ291AQ
3.5,1.99,133.0,465.5,264.67,5.98,270.65000000000003,272.0,194.85,35.72,538.68,278.06,260.62,48.38,BZ989NN
3.5,1.99,160.0,560.0,318.4,,,278.0,234.40000000000003,36.64,709.75,367.96,341.79,48.16,TV681QB
,1.99,191.0,668.5,380.09,8.59,388.68,,279.82000000000005,37.55,773.59,419.29,354.3,45.8,SE70956
3.5,1.99,72.0,252.0,143.28,3.24,146.52,112.0,105.48,37.19,236.07,135.48,100.59,42.61,SU65642
3.5,1.99,173.0,605.5,344.27,7.78,352.04999999999995,357.0,253.45000000000005,35.67,700.69,361.69,339.0,48.38,KV250AP
,1.99,138.0,483.0,274.62,6.21,280.83,276.0,202.17,35.86,612.16,317.37,294.79,48.16,ES520E4
3.5,1.99,192.0,672.0,382.08,8.64,390.72,299.0,281.28000000000003,37.19,777.64,421.48,356.16,45.8,HE58012
3.5,1.99,61.0,213.5,121.39,,124.13,111.0,89.37,36.4,200.0,114.78,85.22,,SO4909G
3.5,1.99,80.0,280.0,159.2,3.6,,145.0,,,324.02,167.26,156.76,48.38,XP710Q8
3.5,1.99,202.0,707.0,401.98,9.09,411.07,327.0,295.93,37.0,896.06,464.55,431.51,48.16,LC075NU
3.5,1.99,119.0,,236.81,5.36,242.17,225.0,174.32999999999998,36.18,,261.23,220.75,45.8,ER627T4
3.5,,,280.0,159.2,3.6,162.79999999999998,129.0,117.20000000000002,,,150.53,111.77,42.61,YN641K8
3.5,1.99,114.0,399.0,226.86,5.13,231.99,,167.01000000000002,37.67,461.72,238.34,223.38,48.38,QU8203Z
3.5,1.99,78.0,273.0,155.22,3.51,158.73,158.0,114.27,35.78,346.0,,166.62,48.16,JH056ZN
3.5,1.99,62.0,217.0,123.38,2.79,,114.0,90.83,36.34,251.11,136.1,115.01,45.8,MB481NH
3.5,1.99,87.0,304.5,173.13,3.92,177.04999999999998,127.0,127.45000000000002,37.48,285.25,163.7,121.55,42.61,YH959U2
3.5,1.99,205.0,717.5,407.95,,417.17,376.0,300.33,36.36,830.29,428.59,401.7,48.38,LK153G6
,1.99,117.0,409.5,232.83,5.26,238.09,197.0,171.41,36.81,519.01,269.07,249.94,48.16,PL7709F
3.5,1.99,147.0,514.5,292.53,6.61,299.14,211.0,215.36,,595.38,322.7,272.68,45.8,JF677I8
3.5,1.99,130.0,455.0,258.7,5.85,264.55,184.0,190.45,37.61,426.24,244.61,181.63,42.61,CS94477
3.5,1.99,87.0,304.5,173.13,3.92,177.04999999999998,168.0,127.45000000000002,36.06,352.37,181.89,170.48,48.38,UK855YW
3.5,1.99,59.0,206.5,117.41,2.66,120.07,95.0,86.43,37.02,261.72,135.69,126.03,48.15,HE5800L
3.5,1.99,170.0,595.0,338.3,7.65,345.95,,249.05,36.28,688.54,373.19,315.35,45.8,BX294JS
3.5,1.99,67.0,234.5,133.33,3.01,136.34,112.0,98.16,36.84,219.68,126.07,93.61,42.61,RG3623L
3.5,1.99,107.0,374.5,212.93,4.81,217.74,176.0,156.76,36.92,433.37,223.7,209.67,48.38,PO2551W
3.5,1.99,113.0,395.5,,5.08,229.95,218.0,165.54999999999998,36.07,501.26,259.87,241.39,48.16,WR6073P
3.5,1.99,112.0,392.0,222.88,5.04,227.92,167.0,164.08,37.38,453.62,245.87,207.75,45.8,BJ278BZ
3.5,1.99,92.0,322.0,183.08,4.14,187.22,139.0,134.78,37.32,301.64,173.11,128.53,,JW301ES
3.5,1.99,191.0,668.5,380.09,8.59,388.68,386.0,279.82000000000005,35.8,773.59,399.32,374.27,48.38,OQ340X9
3.5,1.99,78.0,273.0,155.22,3.51,158.73,158.0,,35.78,346.0,179.38,166.62,48.16,PI407WS
3.5,1.99,131.0,458.5,260.69,5.9,,261.0,191.91000000000005,,530.58,287.57,243.01,45.8,AL3043F
3.5,1.99,180.0,630.0,358.2,8.1,366.3,258.0,263.7,37.56,590.17,338.69,251.48,42.61,YB150CZ
3.5,1.99,59.0,206.5,117.41,2.66,120.07,113.0,86.43,36.11,238.96,123.35,115.61,48.38,VX6997T
3.5,1.99,111.0,388.5,220.89,5.0,225.89,232.0,162.61,35.59,492.39,255.27,237.12,48.16,WR822HR
3.5,1.99,197.0,689.5,392.03,8.86,400.89,301.0,288.61,37.27,797.89,432.46,365.43,,JF370TX
3.5,1.99,144.0,504.0,286.56,6.48,293.04,258.0,210.96,36.48,472.14,270.95,,42.61,MN9696H
3.5,1.99,87.0,304.5,173.13,3.92,177.04999999999998,178.0,127.45000000000002,35.72,352.37,181.89,170.48,48.38,SP0514X
3.5,1.99,140.0,490.0,278.6,6.3,284.90000000000003,228.0,205.1,36.97,621.03,321.97,299.06,48.16,XQ314TW
3.5,1.99,101.0,353.5,200.99,4.54,205.53,188.0,147.97,,409.07,221.72,187.35,45.8,KA140B0
3.5,1.99,181.0,633.5,360.19,8.14,368.33,326.0,265.17,,593.45,340.57,252.88,42.61,GL4819X
3.5,1.99,81.0,283.5,161.19,3.64,164.82999999999998,169.0,118.67000000000002,35.6,328.07,169.35,158.72,48.38,OF278JJ
3.5,1.99,165.0,,328.35,7.42,335.77000000000004,340.0,241.73,35.68,731.93,379.46,352.47,48.16,QQ505JQ
3.5,1.99,168.0,588.0,334.32,7.56,,287.0,246.12,36.73,680.44,368.8,311.64,45.8,YH334BD
,1.99,125.0,437.5,248.75,5.62,254.37,257.0,183.13,35.69,409.84,235.2,174.64,42.61,TV05826
3.5,1.99,157.0,549.5,312.43,7.06,319.49,320.0,230.01,35.74,635.88,328.24,307.64,48.38,TF765YT
3.5,1.99,205.0,717.5,407.95,9.22,417.17,346.0,300.33,36.79,909.37,471.45,,48.16,VK6725W
3.5,1.99,130.0,455.0,258.7,5.85,264.55,259.0,190.45,35.88,526.53,285.38,241.15,45.8,XR745E3
3.5,1.99,154.0,539.0,306.46,6.93,313.39,232.0,225.61,,504.93,289.77,215.16,42.61,LY3294F
3.5,1.99,61.0,213.5,121.39,2.74,124.13,99.0,89.37,36.99,247.06,127.53,119.53,48.38,TX302OE
3.5,1.99,64.0,224.0,127.36,2.88,130.24,122.0,93.76,36.14,283.9,147.18,136.72,48.16,ST237NR
3.5,1.99,118.0,413.0,234.82,5.31,240.13,181.0,172.87,37.26,477.93,259.04,,45.8,JI769DR
3.5,1.99,86.0,301.0,171.14,,175.01,159.0,125.99,36.31,,161.82,120.15,42.61,JV9212F
3.5,1.99,66.0,231.0,131.34,2.97,134.31,92.0,,37.68,267.31,137.99,129.32,48.38,HL064G3
3.5,1.99,56.0,196.0,,2.52,113.96,115.0,82.04,35.7,248.41,,119.62,48.15,LY213XO
3.5,1.99,185.0,647.5,368.15,8.32,376.47,306.0,271.03000000000003,36.9,749.29,406.12,343.17,45.8,RZ074S9
3.5,1.99,104.0,364.0,206.96,4.68,211.64,160.0,152.36,,340.99,195.69,145.3,42.61,WL688D2
3.5,1.99,96.0,336.0,191.04,4.32,195.36,171.0,140.64,36.51,388.82,200.71,188.11,48.38,TL903T1
3.5,1.99,189.0,,376.11,8.5,384.61,348.0,276.89,36.33,838.4,434.66,403.74,48.16,LF173VI
3.5,1.99,99.0,346.5,197.01,4.46,201.47,171.0,145.03,,400.97,217.33,183.64,45.8,JY004XA
3.5,1.99,101.0,353.5,200.99,4.54,205.53,199.0,147.97,35.95,331.15,190.04,141.11,42.61,BG368KI
3.5,1.99,195.0,682.5,388.05,8.78,,278.0,285.67,37.58,789.79,407.69,382.1,48.38,BN0889P
,1.99,137.0,479.5,272.63,6.16,278.79,,200.71,36.32,607.73,315.07,292.66,48.16,XW133LI
3.5,,197.0,689.5,,8.86,400.89,341.0,288.61,36.66,797.89,432.46,365.43,45.8,WU2619U
3.5,1.99,52.0,182.0,103.48,2.34,105.82,92.0,76.17999999999999,,,97.84,72.65,42.61,KH6233N
3.5,1.99,172.0,602.0,342.28,7.74,350.02,355.0,251.98,35.67,696.64,359.6,337.04,48.38,SL407OP
3.5,1.99,169.0,591.5,336.31,7.6,,314.0,,36.28,749.68,388.66,361.02,48.16,RM885QS
3.5,1.99,138.0,483.0,274.62,6.21,280.83,211.0,202.17,37.27,558.93,302.94,255.99,45.8,ZV402C3
3.5,,165.0,577.5,328.35,7.42,335.77000000000004,336.0,241.73,35.75,540.99,310.47,230.52,42.61,AL1471Y
3.5,1.99,152.0,532.0,302.48,6.84,309.32,264.0,222.68,36.65,615.63,317.79,297.84,48.38,VQ2743K
3.5,1.99,196.0,686.0,,8.82,398.86,289.0,287.14,37.43,869.45,450.75,418.7,48.16,GB470J9
3.5,1.99,151.0,528.5,300.49,6.8,307.29,244.0,221.21,,611.58,331.48,280.1,45.8,MY116XI
3.5,1.99,151.0,528.5,300.49,6.8,,296.0,221.21,,495.09,284.13,210.96,42.61,JO057JO
3.5,1.99,131.0,458.5,260.69,5.9,266.59,,191.91000000000005,37.0,,273.88,256.7,,CT266UL
3.5,1.99,170.0,,338.3,7.65,345.95,257.0,249.05,37.32,754.11,390.96,363.15,48.16,LC806TI
3.5,1.99,182.0,637.0,362.18,,370.37,,266.63,35.68,737.14,399.53,337.61,45.8,KR460MQ
3.5,1.99,171.0,598.5,340.29,7.69,347.98,253.0,250.52,37.42,,321.76,238.91,,CA709HK
3.5,1.99,154.0,539.0,306.46,6.93,313.39,235.0,225.61,37.28,623.73,321.97,301.76,48.38,BJ91753
3.5,1.99,171.0,598.5,340.29,7.69,347.98,319.0,250.52,36.26,758.55,393.26,365.29,,KY990MY
3.5,1.99,109.0,381.5,216.91,4.9,221.81,227.0,159.69,35.61,441.47,239.28,202.19,45.8,ED810UY
3.5,1.99,110.0,,218.9,4.95,223.85,,161.15,36.59,360.66,206.98,153.68,42.61,LO3291E
3.5,1.99,177.0,619.5,352.23,7.96,360.19,296.0,259.31,36.84,716.89,,346.84,48.38,NA3641V
3.5,1.99,193.0,675.5,384.07,8.68,392.75,270.0,282.75,37.66,856.14,443.85,412.29,48.16,OR2112V
3.5,1.99,196.0,686.0,390.04,8.82,398.86,311.0,287.14,,793.84,430.26,363.58,45.8,KZ853ID
3.5,1.99,64.0,224.0,127.36,2.88,130.24,97.0,93.76,37.31,,120.42,89.42,42.61,WS169LH
3.5,1.99,84.0,294.0,167.16,3.78,170.94,142.0,123.06,36.79,340.22,175.62,164.6,48.38,CE8952Z
3.5,1.99,171.0,598.5,340.29,7.69,347.98,,250.52,37.45,758.55,393.26,365.29,48.16,KB953RH
,1.99,71.0,248.5,141.29,3.2,144.48999999999998,129.0,104.01000000000002,36.4,,155.86,131.71,45.8,WS1477Z
3.5,1.99,70.0,245.0,139.3,3.15,,141.0,102.54999999999998,35.81,229.51,131.71,97.8,42.61,WD158TZ
3.5,1.99,53.0,185.5,105.47,2.38,107.85,106.0,77.65,35.86,214.66,110.81,103.85,48.38,CY068M0
3.5,1.99,200.0,700.0,398.0,9.0,,366.0,293.0,,887.19,459.95,427.24,48.16,EN659XG
3.5,1.99,201.0,703.5,399.99,9.04,409.03,293.0,294.47,37.48,814.09,441.24,372.85,45.8,BN450CI
3.5,1.99,185.0,647.5,368.15,8.32,376.47,346.0,271.03000000000003,36.25,606.57,348.1,258.47,42.61,VS8785C
3.5,1.99,142.0,497.0,282.58,6.39,288.97,230.0,208.03000000000003,37.0,575.13,296.88,278.25,48.38,VR654H7
3.5,1.99,291.0,1018.5,579.09,13.1,592.19,494.0,426.31,36.76,1290.86,669.23,621.63,48.16,YM480LK
3.5,1.99,126.0,441.0,250.74,5.67,256.41,248.0,184.59,35.95,510.33,276.6,233.73,45.8,YL359TX
3.5,1.99,300.0,1050.0,597.0,13.5,610.5,595.0,439.5,35.91,983.62,564.49,419.13,42.61,OI173MX
3.5,1.99,154.0,539.0,306.46,6.93,313.39,258.0,225.61,,623.73,321.97,301.76,48.38,LJ1787S
3.5,1.99,170.0,595.0,338.3,7.65,,292.0,249.05,36.7,754.11,390.96,363.15,48.16,RH999R4
3.5,1.99,128.0,448.0,254.72,5.76,260.48,206.0,187.52,37.03,518.43,280.99,237.44,45.8,CA165JC
3.5,1.99,220.0,770.0,437.8,9.9,447.7,409.0,322.3,36.28,721.32,413.96,307.36,42.61,GH842VG
3.5,1.99,,707.0,401.98,9.09,411.07,345.0,295.93,36.73,818.14,422.32,395.82,48.38,FM758WS
3.5,1.99,214.0,749.0,425.86,9.63,435.49,403.0,313.51,36.21,949.29,492.15,457.14,48.16,UT029YK
3.5,1.99,274.0,959.0,545.26,12.33,557.59,425.0,401.41,37.2,1109.76,,508.27,45.8,EF899CV
,1.99,359.0,,714.41,16.16,730.5699999999999,601.0,525.9300000000001,36.83,1177.07,675.5,501.57,42.61,QV988ZL
3.5,1.99,122.0,,242.78,5.49,248.27,209.0,178.73,36.72,,255.06,239.07,48.38,EA340TW
3.5,1.99,382.0,1337.0,,17.19,777.37,771.0,559.63,35.8,1694.53,878.51,816.02,48.16,XC362RD
3.5,1.99,337.0,1179.5,670.63,15.16,685.79,703.0,493.71,35.6,1364.92,,625.13,45.8,TQ110P3
3.5,1.99,356.0,1246.0,708.4399999999999,16.02,724.4599999999999,733.0,521.5400000000001,35.68,1167.23,669.86,497.37,42.61,VC2357E
3.5,1.99,386.0,1351.0,768.14,17.37,785.51,591.0,565.49,37.26,1563.38,,756.37,48.38,GU221TI
3.5,1.99,231.0,808.5,,10.4,470.09,435.0,338.41,36.21,1024.71,531.25,493.46,48.16,SH912ZV
3.5,1.99,,605.5,344.27,7.78,,256.0,253.45000000000005,37.42,700.69,379.77,320.92,45.8,UL3686G
3.5,,202.0,707.0,401.98,9.09,411.07,368.0,295.93,36.39,662.31,380.09,,42.61,QM789B4
3.5,1.99,109.0,381.5,216.91,4.9,221.81,165.0,159.69,37.32,441.47,227.89,213.58,48.38,ZK942LG
3.5,1.99,177.0,619.5,352.23,7.96,360.19,307.0,259.31,36.65,785.16,407.06,378.1,48.16,TM65336
3.5,1.99,158.0,553.0,314.42,7.11,321.53000000000003,282.0,231.47,36.5,639.93,346.85,293.08,45.8,XQ6530A
3.5,1.99,141.0,493.5,280.59,6.34,286.92999999999995,258.0,206.57000000000005,36.37,462.3,265.31,196.99,42.61,QH5959U
3.5,1.99,184.0,644.0,366.16,8.28,374.44,317.0,269.56,36.69,745.24,384.69,360.55,48.38,DP402YF
3.5,1.99,170.0,595.0,338.3,7.65,345.95,242.0,249.05,37.59,754.11,390.96,363.15,48.16,SU184XE
,1.99,,1298.5,738.29,16.7,754.99,532.0,543.51,37.55,1502.63,814.43,688.2,45.8,CX000G8
,1.99,340.0,1190.0,676.6,15.3,691.9,548.0,498.1,37.02,1114.77,639.75,475.02,42.61,EQ468KN
,1.99,195.0,682.5,388.05,8.78,396.83,,285.67,35.98,789.79,407.69,382.1,48.38,ZC147TU
3.5,1.99,250.0,875.0,497.5,11.25,508.75,432.0,366.25,,1108.99,574.94,534.05,48.16,BV2066M
3.5,1.99,365.0,1277.5,726.35,16.42,742.77,,534.73,35.78,1478.33,801.26,677.07,45.8,BY8899I
3.5,1.99,306.0,,608.9399999999999,13.77,622.7099999999999,550.0,448.2900000000001,36.46,1003.3,575.78,427.52,,WR362XA
3.5,1.99,311.0,1088.5,618.89,14.0,632.89,,455.61,37.51,1259.62,650.21,609.41,48.38,RQ468G0
3.5,1.99,330.0,1155.0,656.7,14.85,671.5500000000001,592.0,483.44999999999993,36.48,1463.86,758.92,704.94,48.16,IE205U5
3.5,1.99,120.0,420.0,238.8,5.4,244.2,226.0,175.79999999999998,36.21,486.03,263.43,222.6,45.8,BX23843
3.5,1.99,360.0,1260.0,716.4,16.2,732.6,710.0,527.4,,,677.38,502.97,42.61,BR492XA
3.5,1.99,383.0,1340.5,,17.24,779.41,661.0,561.09,36.68,,800.74,750.49,48.38,RX29297
,1.99,183.0,640.5,364.17,8.24,372.41,362.0,268.09,35.92,811.78,420.86,390.92,48.16,CW1923V
3.5,1.99,353.0,1235.5,702.47,15.88,718.35,603.0,517.15,36.73,1429.73,774.92,654.81,,GF977OS
3.5,1.99,375.0,1312.5,746.25,16.88,763.13,564.0,549.37,37.34,1229.53,705.61,523.92,42.61,UE623R1
3.5,1.99,150.0,525.0,298.5,6.75,,233.0,219.75,,607.53,313.6,293.93,48.38,VR314QT
3.5,1.99,166.0,581.0,,7.47,,280.0,243.19,36.8,,381.76,354.61,48.16,WK662BJ
3.5,1.99,261.0,913.5,519.39,11.74,531.13,419.0,382.37,37.04,1057.11,572.95,484.16,,EQ022M8
3.5,1.99,293.0,,583.07,13.18,596.25,468.0,429.25,37.07,960.67,,409.35,42.61,UM1613I
3.5,1.99,290.0,1015.0,577.1,13.05,590.15,454.0,424.85,37.16,1174.56,606.3,568.26,48.38,RU919X1
3.5,1.99,376.0,1316.0,748.24,16.92,765.16,764.0,550.84,35.76,1667.92,864.71,803.21,48.16,VF536PQ
3.5,1.99,109.0,381.5,216.91,4.9,221.81,204.0,159.69,36.24,441.47,239.28,202.19,45.8,VK1432L
3.5,1.99,359.0,1256.5,714.41,16.16,730.5699999999999,740.0,525.9300000000001,35.67,1177.07,675.5,501.57,,IX110VY
3.5,1.99,256.0,896.0,509.44,11.52,,398.0,375.04,37.19,1036.86,535.22,501.64,48.38,XG2725K
3.5,1.99,291.0,1018.5,579.09,13.1,592.19,528.0,426.31,36.41,1290.86,669.23,621.63,48.16,UD3152E
3.5,1.99,172.0,602.0,342.28,7.74,350.02,281.0,251.98,36.96,696.64,377.58,319.06,45.8,VN179HD
3.5,1.99,348.0,1218.0,692.52,15.66,,631.0,509.8200000000001,36.42,,654.81,486.19,42.61,TB363D0
3.5,1.99,137.0,479.5,272.63,6.16,278.79,,200.71,36.06,554.88,286.43,268.45,48.38,HP701G5
3.5,1.99,282.0,987.0,561.18,,573.87,579.0,413.13,,1250.94,648.53,602.41,48.16,EY002B0
3.5,1.99,382.0,1337.0,760.18,17.19,777.37,630.0,559.63,36.91,1547.18,838.58,708.6,45.8,FY108FZ
3.5,1.99,302.0,1057.0,600.98,13.59,614.57,592.0,442.43,35.98,990.18,568.25,421.93,42.61,BI2292N
3.5,1.99,234.0,819.0,465.66,10.53,476.19,340.0,342.81,37.5,947.75,489.22,458.53,48.38,TN622RA
3.5,1.99,249.0,871.5,495.51,11.2,506.71,451.0,364.79,36.42,1104.55,572.64,531.91,48.16,VE850YZ
3.5,1.99,360.0,1260.0,716.4,16.2,732.6,705.0,527.4,35.98,,790.28,667.8,45.8,YG587J4
3.5,1.99,,1305.5,742.27,16.78,759.05,686.0,546.45,36.34,1222.97,701.85,521.12,42.61,AL499H9
3.5,1.99,334.0,1169.0,664.66,15.03,679.6899999999999,,489.31000000000006,37.23,,698.29,654.48,48.38,RK18694
3.5,1.99,165.0,577.5,328.35,7.42,335.77000000000004,306.0,241.73,36.29,731.93,379.46,352.47,48.16,QR4595C
3.5,1.99,158.0,553.0,314.42,7.11,321.53000000000003,265.0,231.47,36.83,639.93,346.85,293.08,45.8,BG202VB
3.5,1.99,110.0,385.0,218.9,4.95,223.85,171.0,161.15,37.19,360.66,206.98,153.68,42.61,TD875KL
3.5,1.99,274.0,959.0,545.26,12.33,557.59,482.0,401.41,36.58,1109.76,572.85,536.91,48.38,VK1369I
3.5,,286.0,1001.0,569.14,12.87,582.01,523.0,418.99,36.37,1268.68,657.73,610.95,48.16,IK57385
3.5,1.99,131.0,458.5,260.69,5.9,266.59,,191.91000000000005,36.47,530.58,287.57,243.01,45.8,ZH1759T
3.5,1.99,139.0,486.5,276.61,6.26,282.87,232.0,203.63,36.85,455.75,261.55,194.2,42.61,OL305YC
3.5,1.99,388.0,1358.0,772.12,17.46,789.58,740.0,568.42,36.14,1571.48,811.19,760.29,48.38,KB7637O
3.5,1.99,360.0,1260.0,716.4,16.2,732.6,622.0,527.4,36.67,1596.94,827.91,769.03,48.16,SD086C7
3.5,1.99,235.0,822.5,467.65,10.58,478.23,370.0,344.27000000000004,37.13,951.8,515.88,435.92,,GZ999WT
3.5,1.99,384.0,1344.0,764.16,17.28,781.4399999999999,660.0,562.5600000000001,36.7,1259.04,722.54,536.5,42.61,EJ830WE
3.5,1.99,219.0,,435.81,9.86,445.67,324.0,320.83,,,457.86,429.14,48.38,RV8281N
3.5,1.99,305.0,1067.5,606.95,13.72,620.6700000000001,437.0,446.8299999999999,37.56,1352.97,701.43,651.54,48.16,WY673N2
3.5,1.99,389.0,1361.5,774.11,17.5,791.61,759.0,569.89,36.0,1575.53,853.94,721.59,45.8,HN8141G
3.5,1.99,132.0,462.0,262.68,5.94,268.62,226.0,193.38,,432.79,248.37,184.42,42.61,ZV815UG
